Bandleader,Orchestra,Date,Title,Genre,Singer,Label,Master,Composer,Author,Arranger,Grouping,Pianist,Bassist,Bandoneons,Strings
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,12/17/1943,Tierra Negra,Tango,Instrumental,Víctor,78rpm,Graciano De Leone; Juan Noli,Francisco Bastardi,,42-43 / 5 violins ,Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Roberto Gianitelli, Domingo Sánchez, Roberto Mititieri, Luis Porcellana","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi, Claudio González"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,4/13/1944,Cero Al As,Tango,Alberto Podestá,Víctor,78rpm,Arturo Gallucci,Francisco Bohigas,,"44-45 / 3B, 4V",Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Domingo Sánchez, Federico Scorticati","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,4/13/1944,Nada,Tango,Alberto Podestá,Víctor,78rpm,José Dames,Horacio Sanguinetti,,"44-45 / 3B, 4V",Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Domingo Sánchez, Federico Scorticati","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,4/13/1944,Otra Noche,Tango,Alberto Podestá,Víctor,78rpm,Rodolfo Sciammarella,Rodolfo Sciammarella,,"44-45 / 3B, 4V",Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Domingo Sánchez, Federico Scorticati","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,4/13/1944,Qué Solo Estoy,Tango,Alberto Podestá,Víctor,78rpm,Raúl Kaplún,Roberto Miró,,"44-45 / 3B, 4V",Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Domingo Sánchez, Federico Scorticati","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,5/24/1944,Llueve Otra Vez,Tango,Alberto Podestá,Víctor,78rpm,Juan Guichandut,Oscar Rubens,,"44-45 / 3B, 4V",Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Domingo Sánchez, Federico Scorticati","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,5/24/1944,Vamos,Tango,Alberto Podestá,Víctor,78rpm,Feliciano Brunelli,Rodolfo Sciammarella,,"44-45 / 3B, 4V",Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Domingo Sánchez, Federico Scorticati","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,7/11/1944,La Capilla Blanca,Tango,Alberto Podestá,Víctor,78rpm,Carlos Di Sarli,Héctor Marcó,,"44-45 / 3B, 4V",Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Domingo Sánchez, Federico Scorticati","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,7/11/1944,Milonguero Viejo,Tango,Instrumental,Víctor,78rpm,Carlos Di Sarli,Enrique Sotelo,,"44-45 / 3B, 4V",Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Domingo Sánchez, Federico Scorticati","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,7/20/1944,Champagne Tango,Tango,Instrumental,Víctor,78rpm,Manuel Aróztegui,,,"44-45 / 3B, 4V",Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Domingo Sánchez, Federico Scorticati","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,7/20/1944,Motivo Sentimental,Tango,Alberto Podestá,Víctor,78rpm,Emilio Brameri,Carlos Bahr,,"44-45 / 3B, 4V",Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Domingo Sánchez, Federico Scorticati","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,9/20/1944,Lloran Las Campanas,Tango,Alberto Podestá,Víctor,78rpm,Alberto Villanueva,Oscar Rubistein,,"44-45 / 3B, 4V",Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Domingo Sánchez, Federico Scorticati","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,11/8/1944,Royal Pigall,Tango,Instrumental,Víctor,78rpm,Juan Maglio,José Castillo,,"44-45 / 3B, 4V",Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Domingo Sánchez, Federico Scorticati","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,11/8/1944,"Tú, El Cielo Y Tú",Tango,Alberto Podestá,Víctor,78rpm,Mario Canaro,Héctor Marcó,,"44-45 / 3B, 4V",Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Domingo Sánchez, Federico Scorticati","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,11/8/1944,Un Lamento,Tango,Instrumental,Víctor,78rpm,Graciano Leone,,,"44-45 / 3B, 4V",Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Domingo Sánchez, Federico Scorticati","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,1/3/1945,Que No Sepan Las Estrellas,Tango,Jorge Durán,Víctor,78rpm,José Magarotti,Alfredo Roldán,,"44-45 / 3B, 4V",Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Domingo Sánchez, Federico Scorticati","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,1/3/1945,Rodríguez Peña,Tango,Instrumental,Víctor,78rpm,Vicente Greco,Ernesto Temes; Juan Velich; Rafael Velich,,"44-45 / 3B, 4V",Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Domingo Sánchez, Federico Scorticati","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,2/20/1945,El Ingeniero,Tango,Instrumental,Víctor,78rpm,Alejandro Junnissi,,,"44-45 / 3B, 4V",Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Domingo Sánchez, Federico Scorticati","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,2/20/1945,Porteño Y Bailarín,Tango,Jorge Durán,Víctor,78rpm,Carlos Di Sarli,Héctor Marcó,,"44-45 / 3B, 4V",Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Domingo Sánchez, Federico Scorticati","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,3/8/1945,Solamente Ella,Tango,Jorge Durán,Víctor,78rpm,Lucio Demare,Homero Manzi,,"44-45 / 3B, 4V",Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Domingo Sánchez, Federico Scorticati","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,3/8/1945,Tus Labios Me Dirán,Tango,Jorge Durán,Víctor,78rpm,Emilio Brameri,Héctor Marcó,,"44-45 / 3B, 4V",Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Domingo Sánchez, Federico Scorticati","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,4/23/1945,Soy El Cantor De La Orquesta,Tango,Jorge Durán,Víctor,78rpm,Alfredo Gobbi,Osvaldo Bruzzi,,"44-45 / 3B, 4V",Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Domingo Sánchez, Federico Scorticati","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,4/23/1945,Vea Vea,Tango,Instrumental,Víctor,78rpm,Roberto Firpo,Alberto Lago,,"44-45 / 3B, 4V",Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Domingo Sánchez, Federico Scorticati","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,6/4/1945,Barba De Choclo,Tango,Instrumental,Víctor,78rpm,Vicente Greco,Carlos Pesce,,"44-45 / 3B, 4V",Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Domingo Sánchez, Federico Scorticati","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,6/4/1945,Vieja Luna,Tango,Jorge Durán,Víctor,78rpm,Arturo Gallucci,Celedonio Flores,,"44-45 / 3B, 4V",Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Domingo Sánchez, Federico Scorticati","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,7/5/1945,Con Alma Y Vida,Milonga,Jorge Durán,Víctor,78rpm,Carlos Di Sarli,Héctor Marcó,,"44-45 / 3B, 4V",Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Domingo Sánchez, Federico Scorticati","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,7/5/1945,Ojos Negros,Tango,Instrumental,Víctor,78rpm,Vicente Greco,,,"44-45 / 3B, 4V",Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Domingo Sánchez, Federico Scorticati","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,7/5/1945,Un Tango Y Nada Más,Tango,Jorge Durán,Víctor,78rpm,Armando Lacava; Juan Pomati,Carlos Waiss,,"44-45 / 3B, 4V",Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Domingo Sánchez, Federico Scorticati","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,7/31/1945,Hoy Al Recordarla,Tango,Jorge Durán,Víctor,78rpm,José Canet,José Canet,,"44-45 / 3B, 4V",Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Domingo Sánchez, Federico Scorticati","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,8/29/1945,A La Gran Muñeca,Tango,Instrumental,Víctor,78rpm,Jesús Ventura,Miguel Osés,,"44-45 / 3B, 4V",Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Domingo Sánchez, Federico Scorticati","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,8/29/1945,Siete Palabras,Tango,Instrumental,Víctor,78rpm,"Juan ""Pacho""",Alfredo Bigeschi,,"44-45 / 3B, 4V",Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Domingo Sánchez, Federico Scorticati","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,8/29/1945,Sueño De Juventud,Vals,Jorge Durán,Víctor,78rpm,Enrique Discépolo,Enrique Discépolo,,"44-45 / 3B, 4V",Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Domingo Sánchez, Federico Scorticati","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,8/29/1945,Yo,Tango,Jorge Durán,Víctor,78rpm,Juan Guichandut,Juan Guichandut,,"44-45 / 3B, 4V",Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Domingo Sánchez, Federico Scorticati","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,10/30/1945,Tinta Verde,Tango,Instrumental,Víctor,78rpm,Agustín Bardi,,,"44-45 / 3B, 4V",Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Domingo Sánchez, Federico Scorticati","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,10/30/1945,Tu Íntimo Secreto,Tango,Jorge Durán,Víctor,78rpm,Graciano Gómez,Héctor Marcó,,"44-45 / 3B, 4V",Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Domingo Sánchez, Federico Scorticati","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,1/1/1946,El Once,Tango,Instrumental,Víctor,78rpm,Osvaldo Fresedo,Emilio Fresedo,,46-48 / Greco Bass ,Carlos Di Sarli,Hamlet Greco,"Félix Verdi, Domingo Sánchez, Federico Scorticati, Roberto Mititieri, Ángel Ramos","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,1/31/1946,Así Era Mi Novia,Tango,Jorge Durán,Víctor,78rpm,Carlos Di Sarli,Héctor Marcó,,46-48 / Greco Bass ,Carlos Di Sarli,Hamlet Greco,"Félix Verdi, Domingo Sánchez, Federico Scorticati, Roberto Mititieri, Ángel Ramos","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,1/31/1946,Cosas De Tango,Tango,Jorge Durán,Víctor,78rpm,Tito Ribero,Rodolfo Taboada,,46-48 / Greco Bass ,Carlos Di Sarli,Hamlet Greco,"Félix Verdi, Domingo Sánchez, Federico Scorticati, Roberto Mititieri, Ángel Ramos","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,3/29/1946,Duelo Criollo,Tango,Jorge Durán,Víctor,78rpm,Juan Rezzano,Lito Bayardo,,46-48 / Greco Bass ,Carlos Di Sarli,Hamlet Greco,"Félix Verdi, Domingo Sánchez, Federico Scorticati, Roberto Mititieri, Ángel Ramos","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,3/29/1946,El Pollo Ricardo,Tango,Instrumental,Víctor,78rpm,Luis Fernández,Luis Fernández,,46-48 / Greco Bass ,Carlos Di Sarli,Hamlet Greco,"Félix Verdi, Domingo Sánchez, Federico Scorticati, Roberto Mititieri, Ángel Ramos","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,5/3/1946,Para Qué Te Quiero Tanto,Tango,Jorge Durán,Víctor,78rpm,Juan Larenza,Cátulo Castillo,,46-48 / Greco Bass ,Carlos Di Sarli,Hamlet Greco,"Félix Verdi, Domingo Sánchez, Federico Scorticati, Roberto Mititieri, Ángel Ramos","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,5/9/1946,El Distinguido Ciudadano,Tango,Instrumental,Víctor,78rpm,Peregrino Paulos,,,46-48 / Greco Bass ,Carlos Di Sarli,Hamlet Greco,"Félix Verdi, Domingo Sánchez, Federico Scorticati, Roberto Mititieri, Ángel Ramos","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,6/6/1946,Clavel Del Aire,Tango,Jorge Durán,Víctor,78rpm,Juan Filiberto,Fernando Valdés,,46-48 / Greco Bass ,Carlos Di Sarli,Hamlet Greco,"Félix Verdi, Domingo Sánchez, Federico Scorticati, Roberto Mititieri, Ángel Ramos","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,6/6/1946,Mañana No Estarás,Tango,Jorge Durán,Víctor,78rpm,Ariol Gessaghi,Horacio Sanguinetti,,46-48 / Greco Bass ,Carlos Di Sarli,Hamlet Greco,"Félix Verdi, Domingo Sánchez, Federico Scorticati, Roberto Mititieri, Ángel Ramos","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,8/1/1946,El Caburé,Tango,Instrumental,Víctor,78rpm,Arturo Bassi,,,46-48 / Greco Bass ,Carlos Di Sarli,Hamlet Greco,"Félix Verdi, Domingo Sánchez, Federico Scorticati, Roberto Mititieri, Ángel Ramos","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,8/1/1946,No Esperaba Verte Más,Tango,Jorge Durán,Víctor,78rpm,Dorita Zárate,Dorita Zárate,,46-48 / Greco Bass ,Carlos Di Sarli,Hamlet Greco,"Félix Verdi, Domingo Sánchez, Federico Scorticati, Roberto Mititieri, Ángel Ramos","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,8/29/1946,Acuérdate De Mí,Vals,Jorge Durán,Víctor,78rpm,Alfredo Cucci,Héctor Marcó,,46-48 / Greco Bass ,Carlos Di Sarli,Hamlet Greco,"Félix Verdi, Domingo Sánchez, Federico Scorticati, Roberto Mititieri, Ángel Ramos","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,8/29/1946,Gracias,Tango,Jorge Durán,Víctor,78rpm,Elías Randal,Carlos Bahr,,46-48 / Greco Bass ,Carlos Di Sarli,Hamlet Greco,"Félix Verdi, Domingo Sánchez, Federico Scorticati, Roberto Mititieri, Ángel Ramos","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,12/5/1946,El Once,Tango,Instrumental,Víctor,78rpm,Osvaldo Fresedo,Emilio Fresedo,,46-48 / Greco Bass ,Carlos Di Sarli,Hamlet Greco,"Félix Verdi, Domingo Sánchez, Federico Scorticati, Roberto Mititieri, Ángel Ramos","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,12/5/1946,La Vida Me Engañó,Tango,Jorge Durán,Víctor,78rpm,Alfonso Casini,Elizardo Vilas,,46-48 / Greco Bass ,Carlos Di Sarli,Hamlet Greco,"Félix Verdi, Domingo Sánchez, Federico Scorticati, Roberto Mititieri, Ángel Ramos","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,1/14/1947,Comme Il Faut,Tango,Instrumental,Víctor,78rpm,Eduardo Arolas,Gabriel Clausi,,46-48 / Greco Bass ,Carlos Di Sarli,Hamlet Greco,"Félix Verdi, Domingo Sánchez, Federico Scorticati, Roberto Mititieri, Ángel Ramos","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,1/14/1947,Didí,Tango,Instrumental,Víctor,78rpm,Roberto Firpo,,,46-48 / Greco Bass ,Carlos Di Sarli,Hamlet Greco,"Félix Verdi, Domingo Sánchez, Federico Scorticati, Roberto Mititieri, Ángel Ramos","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,1/14/1947,Otra Vez Carnaval,Tango,Jorge Durán,Víctor,78rpm,Carlos Di Sarli,Francisco Jiménez,,46-48 / Greco Bass ,Carlos Di Sarli,Hamlet Greco,"Félix Verdi, Domingo Sánchez, Federico Scorticati, Roberto Mititieri, Ángel Ramos","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,1/14/1947,Pueblera,Milonga,Jorge Durán,Víctor,78rpm,Antonio Bonavena,Horacio Sanguinetti,,46-48 / Greco Bass ,Carlos Di Sarli,Hamlet Greco,"Félix Verdi, Domingo Sánchez, Federico Scorticati, Roberto Mititieri, Ángel Ramos","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,4/24/1947,El Pollito,Tango,Instrumental,Víctor,78rpm,Francisco Canaro,,,46-48 / Greco Bass ,Carlos Di Sarli,Hamlet Greco,"Félix Verdi, Domingo Sánchez, Federico Scorticati, Roberto Mititieri, Ángel Ramos","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,4/24/1947,Por El Camino,Tango,Alberto Podestá,Víctor,78rpm,José Bohr,José Castillo,,46-48 / Greco Bass ,Carlos Di Sarli,Hamlet Greco,"Félix Verdi, Domingo Sánchez, Federico Scorticati, Roberto Mititieri, Ángel Ramos","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,5/8/1947,Déjame,Tango,Alberto Podestá,Víctor,78rpm,Francisco Canaro; Mariano Mores; Ivo Pelay,Francisco Canaro; Mariano Mores; Ivo Pelay,,46-48 / Greco Bass ,Carlos Di Sarli,Hamlet Greco,"Félix Verdi, Domingo Sánchez, Federico Scorticati, Roberto Mititieri, Ángel Ramos","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,5/8/1947,La Racha,Tango,Instrumental,Víctor,78rpm,Agustín Bardi,,,46-48 / Greco Bass ,Carlos Di Sarli,Hamlet Greco,"Félix Verdi, Domingo Sánchez, Federico Scorticati, Roberto Mititieri, Ángel Ramos","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,5/28/1947,La Canción Más Triste,Tango,Alberto Podestá,Víctor,78rpm,Enrique Munné,Roberto Lambertucci,,46-48 / Greco Bass ,Carlos Di Sarli,Hamlet Greco,"Félix Verdi, Domingo Sánchez, Federico Scorticati, Roberto Mititieri, Ángel Ramos","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,5/28/1947,Soy Aquel Viajero,Tango,Alberto Podestá,Víctor,78rpm,Héctor Grané,Ricardo Thompson,,46-48 / Greco Bass ,Carlos Di Sarli,Hamlet Greco,"Félix Verdi, Domingo Sánchez, Federico Scorticati, Roberto Mititieri, Ángel Ramos","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,9/26/1947,De Vuelta,Vals,Alberto Podestá,Víctor,78rpm,Carlos Lázzari,Carlos Bahr,,46-48 / Greco Bass ,Carlos Di Sarli,Hamlet Greco,"Félix Verdi, Domingo Sánchez, Federico Scorticati, Roberto Mititieri, Ángel Ramos","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,9/26/1947,Dinero Dinero,Tango,Alberto Podestá,Víctor,78rpm,Enrique Delfino,Cátulo Castillo,,46-48 / Greco Bass ,Carlos Di Sarli,Hamlet Greco,"Félix Verdi, Domingo Sánchez, Federico Scorticati, Roberto Mititieri, Ángel Ramos","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,6/22/1948,La Novia Del Mar,Tango,Oscar Serpa,Víctor,78rpm,José Ranieri; Elías Randal,Horacio Sanguinetti,,46-48 / Greco Bass ,Carlos Di Sarli,Hamlet Greco,"Leopoldo Federico, Domingo Sánchez, Federico Scorticati, Roberto Mititieri, Ángel Ramos","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,6/22/1948,Los Treinta Y Tres Orientales,Tango,Instrumental,Víctor,78rpm,José Felipetti; Rosario Mazzeo,Arturo Rodríguez,,46-48 / Greco Bass ,Carlos Di Sarli,Hamlet Greco,"Leopoldo Federico, Domingo Sánchez, Federico Scorticati, Roberto Mititieri, Ángel Ramos","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,5/9/1951,El Incendio,Tango,Instrumental,Music Hall,Tape,Arturo Bassi,,,51-54 / Music Hall ,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,5/9/1951,El Opio,Tango,Instrumental,Music Hall,Tape,Francisco Canaro,,,51-54 / Music Hall ,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,5/9/1951,A La Gran Muñeca,Tango,Instrumental,Music Hall,Tape,Jesús Ventura,Miguel Osés,,51-54 / Music Hall ,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,5/9/1951,Germaine,Tango,Instrumental,Music Hall,Tape,Alberto Buchardo,,,51-54 / Music Hall ,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,7/16/1951,El Pollo Ricardo,Tango,Instrumental,Music Hall,Tape,Luis Fernández,Luis Fernández,,51-54 / Music Hall ,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
