Bandleader,Orchestra,Date,Title,Genre,Singer,Label,Master,Composer,Author,Arranger,Grouping,Pianist,Bassist,Bandoneons,Strings,,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,1966-09,Recuerdo,Tango,Jorge Maciel,Philips,Tape-S,Osvaldo Pugliese,Eduardo Moreno,,61-68 / Phillips ,Osvaldo Pugliese ,Alcides Rossi,"Osvaldo Ruggiero, Victor Lavallén, Julián Plaza, Arturo Penón","Oscar Herrero, Julio Carrasco, Emilio Balcarce, Norberto Bernasconi (Viola), Enrique Lannoo (Cello) ",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,1966-10,Locura Tanguera,Tango,Instrumental,Philips,Tape-S,Osvaldo Ruggiero,,,61-68 / Phillips ,Osvaldo Pugliese ,Alcides Rossi,"Osvaldo Ruggiero, Victor Lavallén, Julián Plaza, Arturo Penón","Oscar Herrero, Julio Carrasco, Emilio Balcarce, Norberto Bernasconi (Viola), Enrique Lannoo (Cello) ",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,1966-10,Así Era Ella Muchachos,Tango,Jorge Maciel,Philips,Tape-S,José Cabodevila,Ángel Rosa,,61-68 / Phillips ,Osvaldo Pugliese ,Alcides Rossi,"Osvaldo Ruggiero, Victor Lavallén, Julián Plaza, Arturo Penón","Oscar Herrero, Julio Carrasco, Emilio Balcarce, Norberto Bernasconi (Viola), Enrique Lannoo (Cello) ",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,1966-11,El Inquilino,Milonga,Abel Córdoba,Philips,Tape-S,Javier Mazzea,Carlos Lucero,,61-68 / Phillips ,Osvaldo Pugliese ,Alcides Rossi,"Osvaldo Ruggiero, Victor Lavallén, Julián Plaza, Arturo Penón","Oscar Herrero, Julio Carrasco, Emilio Balcarce, Norberto Bernasconi (Viola), Enrique Lannoo (Cello) ",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,1966-11,Caminito,Tango,Jorge Maciel,Philips,Tape-S,Juan Filiberto,Gabino Peñaloza,,61-68 / Phillips ,Osvaldo Pugliese ,Alcides Rossi,"Osvaldo Ruggiero, Victor Lavallén, Julián Plaza, Arturo Penón","Oscar Herrero, Julio Carrasco, Emilio Balcarce, Norberto Bernasconi (Viola), Enrique Lannoo (Cello) ",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,1966-12,Nobleza De Arrabal,Tango,Instrumental,Philips,Tape-S,Francisco Canaro,,,61-68 / Phillips ,Osvaldo Pugliese ,Alcides Rossi,"Osvaldo Ruggiero, Victor Lavallén, Julián Plaza, Arturo Penón","Oscar Herrero, Julio Carrasco, Emilio Balcarce, Norberto Bernasconi (Viola), Enrique Lannoo (Cello) ",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,1967-04,Lágrimas De Sangre,Tango,Jorge Maciel,Philips,Tape-S,Roberto Giménez,Roberto Giménez,,61-68 / Phillips ,Osvaldo Pugliese ,Alcides Rossi,"Osvaldo Ruggiero, Victor Lavallén, Julián Plaza, Arturo Penón","Oscar Herrero, Julio Carrasco, Emilio Balcarce, Norberto Bernasconi (Viola), Enrique Lannoo (Cello) ",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,1967-05,Sin Gritar,Tango,Abel Córdoba,Philips,Tape-S,Marcelino Hernández; Roberto Cassinelli,Marcelino Hernández; Roberto Cassinelli,,61-68 / Phillips ,Osvaldo Pugliese ,Alcides Rossi,"Osvaldo Ruggiero, Victor Lavallén, Julián Plaza, Arturo Penón","Oscar Herrero, Julio Carrasco, Emilio Balcarce, Norberto Bernasconi (Viola), Enrique Lannoo (Cello) ",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,1967-05,Una Lágrima,Tango,Abel Córdoba,Philips,Tape-S,Nicolás Verona,Eugenio Cárdenas,,61-68 / Phillips ,Osvaldo Pugliese ,Alcides Rossi,"Osvaldo Ruggiero, Victor Lavallén, Julián Plaza, Arturo Penón","Oscar Herrero, Julio Carrasco, Emilio Balcarce, Norberto Bernasconi (Viola), Enrique Lannoo (Cello) ",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,1967-06,Bien De Abajo,Tango,Abel Córdoba,Philips,Tape-S,Arturo Penón,Héctor Negro,,61-68 / Phillips ,Osvaldo Pugliese ,Alcides Rossi,"Osvaldo Ruggiero, Victor Lavallén, Julián Plaza, Arturo Penón","Oscar Herrero, Julio Carrasco, Emilio Balcarce, Norberto Bernasconi (Viola), Enrique Lannoo (Cello) ",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,1967-06,Didí,Tango,Instrumental,Philips,Tape-S,Roberto Firpo,,,61-68 / Phillips ,Osvaldo Pugliese ,Alcides Rossi,"Osvaldo Ruggiero, Victor Lavallén, Julián Plaza, Arturo Penón","Oscar Herrero, Julio Carrasco, Emilio Balcarce, Norberto Bernasconi (Viola), Enrique Lannoo (Cello) ",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,1967-07,Imagen Campera,Tango,Maciel y Córdoba,Philips,Tape-S,Víctor Lavallén,Félix Arena,,61-68 / Phillips ,Osvaldo Pugliese ,Alcides Rossi,"Osvaldo Ruggiero, Victor Lavallén, Julián Plaza, Arturo Penón","Oscar Herrero, Julio Carrasco, Emilio Balcarce, Norberto Bernasconi (Viola), Enrique Lannoo (Cello) ",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,1967-07,Marejada,Tango,Instrumental,Philips,Tape-S,Roberto Firpo,Daniel Barreto,,61-68 / Phillips ,Osvaldo Pugliese ,Alcides Rossi,"Osvaldo Ruggiero, Victor Lavallén, Julián Plaza, Arturo Penón","Oscar Herrero, Julio Carrasco, Emilio Balcarce, Norberto Bernasconi (Viola), Enrique Lannoo (Cello) ",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,1967-08,Decencia,Tango,Jorge Maciel,Philips,Tape-S,Javier Mazzea,Manuel Bargiela,,61-68 / Phillips ,Osvaldo Pugliese ,Alcides Rossi,"Osvaldo Ruggiero, Victor Lavallén, Julián Plaza, Arturo Penón","Oscar Herrero, Julio Carrasco, Emilio Balcarce, Norberto Bernasconi (Viola), Enrique Lannoo (Cello) ",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,1967-08,Bien De Tango,Tango,Instrumental,Philips,Tape-S,Armando Cupo,,,61-68 / Phillips ,Osvaldo Pugliese ,Alcides Rossi,"Osvaldo Ruggiero, Victor Lavallén, Julián Plaza, Arturo Penón","Oscar Herrero, Julio Carrasco, Emilio Balcarce, Norberto Bernasconi (Viola), Enrique Lannoo (Cello) ",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,1967-09,Tangueando Te Quiero,Tango,Abel Córdoba,Philips,Tape-S,Carlos Sarli,Héctor Marcó,,61-68 / Phillips ,Osvaldo Pugliese ,Alcides Rossi,"Osvaldo Ruggiero, Victor Lavallén, Julián Plaza, Arturo Penón","Oscar Herrero, Julio Carrasco, Emilio Balcarce, Norberto Bernasconi (Viola), Enrique Lannoo (Cello) ",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,1967-09,Bandoneón Arrabalero,Tango,Instrumental,Philips,Tape-S,Juan Deambroggio,Pascual Contursi,,61-68 / Phillips ,Osvaldo Pugliese ,Alcides Rossi,"Osvaldo Ruggiero, Victor Lavallén, Julián Plaza, Arturo Penón","Oscar Herrero, Julio Carrasco, Emilio Balcarce, Norberto Bernasconi (Viola), Enrique Lannoo (Cello) ",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,1967-10,Arrepentido,Tango,Jorge Maciel,Philips,Tape-S,Rodolfo Sciammarella,Rodolfo Sciammarella,,61-68 / Phillips ,Osvaldo Pugliese ,Alcides Rossi,"Osvaldo Ruggiero, Victor Lavallén, Julián Plaza, Arturo Penón","Oscar Herrero, Julio Carrasco, Emilio Balcarce, Norberto Bernasconi (Viola), Enrique Lannoo (Cello) ",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,1967-10,Universo,Tango,Instrumental,Philips,Tape-S,José Libertella,,,61-68 / Phillips ,Osvaldo Pugliese ,Alcides Rossi,"Osvaldo Ruggiero, Victor Lavallén, Julián Plaza, Arturo Penón","Oscar Herrero, Julio Carrasco, Emilio Balcarce, Norberto Bernasconi (Viola), Enrique Lannoo (Cello) ",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,1967-11,Esta Ciudad,Tango,Jorge Maciel,Philips,Tape-S,Osvaldo Avena,Héctor Negro,,61-68 / Phillips ,Osvaldo Pugliese ,Alcides Rossi,"Osvaldo Ruggiero, Victor Lavallén, Julián Plaza, Arturo Penón","Oscar Herrero, Julio Carrasco, Emilio Balcarce, Norberto Bernasconi (Viola), Enrique Lannoo (Cello) ",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,1967-11,El Negro Cambambá,Milonga,Abel Córdoba,Philips,Tape-S,Osvaldo Pugliese,Francisco Bagalá,,61-68 / Phillips ,Osvaldo Pugliese ,Alcides Rossi,"Osvaldo Ruggiero, Victor Lavallén, Julián Plaza, Arturo Penón","Oscar Herrero, Julio Carrasco, Emilio Balcarce, Norberto Bernasconi (Viola), Enrique Lannoo (Cello) ",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,1968-11,El Entrerriano,Tango,Instrumental,Philips,Tape-S,Anselmo Mendizábal,Ernesto Temes; Homero Expósito,,61-68 / Phillips ,Osvaldo Pugliese ,Alcides Rossi,"Osvaldo Ruggiero, Victor Lavallén, Julián Plaza, Arturo Penón","Oscar Herrero, Julio Carrasco, Emilio Balcarce, Norberto Bernasconi (Viola), Enrique Lannoo (Cello) ",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,1968-11,Muñequita,Tango,Abel Córdoba,Philips,Tape-S,Francisco Lomuto,Adolfo Herschel,,61-68 / Phillips ,Osvaldo Pugliese ,Alcides Rossi,"Osvaldo Ruggiero, Victor Lavallén, Julián Plaza, Arturo Penón","Oscar Herrero, Julio Carrasco, Emilio Balcarce, Norberto Bernasconi (Viola), Enrique Lannoo (Cello) ",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,1968-12,Qué Noche,Tango,Instrumental,Philips,Tape-S,Agustín Bardi,,,61-68 / Phillips ,Osvaldo Pugliese ,Alcides Rossi,"Osvaldo Ruggiero, Victor Lavallén, Julián Plaza, Arturo Penón","Oscar Herrero, Julio Carrasco, Emilio Balcarce, Norberto Bernasconi (Viola), Enrique Lannoo (Cello) ",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,1968-12,Mi Primer Gol,Tango,Abel Córdoba,Philips,Tape-S,Horacio Pettorossi; Alejandro Fattorini,Miguel Bonano,,61-68 / Phillips ,Osvaldo Pugliese ,Alcides Rossi,"Osvaldo Ruggiero, Victor Lavallén, Julián Plaza, Arturo Penón","Oscar Herrero, Julio Carrasco, Emilio Balcarce, Norberto Bernasconi (Viola), Enrique Lannoo (Cello) ",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,1969-04,"Che, Colectivero",Tango,Abel Córdoba,Philips,Tape-S,Osvaldo Pugliese,Julio Camilloni,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Fernando Romano,"Arturo Penón, Daniel Binelli, Juan José Mosalini, Rodolfo Mederos","Mauricio Marcelli, Raúl Domínguez, Santiago Kutchevasky, Bautista Huerta (Viola), Pedro Vidaurre (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,1969-05,El Pensamiento,Tango,Instrumental,Philips,Tape-S,José Martínez,Francisco Jiménez,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Fernando Romano,"Arturo Penón, Daniel Binelli, Juan José Mosalini, Rodolfo Mederos","Mauricio Marcelli, Raúl Domínguez, Santiago Kutchevasky, Bautista Huerta (Viola), Pedro Vidaurre (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,1969-05,El Encopao,Tango,Abel Córdoba,Philips,Tape-S,Osvaldo Pugliese,Enrique Dizeo,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Fernando Romano,"Arturo Penón, Daniel Binelli, Juan José Mosalini, Rodolfo Mederos","Mauricio Marcelli, Raúl Domínguez, Santiago Kutchevasky, Bautista Huerta (Viola), Pedro Vidaurre (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,1969-06,El Marne,Tango,Instrumental,Philips,Tape-S,Eduardo Arolas,Gabriel Clausi,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Fernando Romano,"Arturo Penón, Daniel Binelli, Juan José Mosalini, Rodolfo Mederos","Mauricio Marcelli, Raúl Domínguez, Santiago Kutchevasky, Bautista Huerta (Viola), Pedro Vidaurre (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,1969-06,Canción Para Un Niño Negro,Milonga,Abel Córdoba,Philips,Tape-S,Fulvio Salamanca,Fulvio Salamanca,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Fernando Romano,"Arturo Penón, Daniel Binelli, Juan José Mosalini, Rodolfo Mederos","Mauricio Marcelli, Raúl Domínguez, Santiago Kutchevasky, Bautista Huerta (Viola), Pedro Vidaurre (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,1969-07,Manón,Tango,Abel Córdoba,Philips,Tape-S,Arturo Bassi,Antonio Podestá,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Fernando Romano,"Arturo Penón, Daniel Binelli, Juan José Mosalini, Rodolfo Mederos","Mauricio Marcelli, Raúl Domínguez, Santiago Kutchevasky, Bautista Huerta (Viola), Pedro Vidaurre (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,1969-07,A Evaristo Carriego,Tango,Instrumental,Philips,Tape-S,Eduardo Rovira,,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Fernando Romano,"Arturo Penón, Daniel Binelli, Juan José Mosalini, Rodolfo Mederos","Mauricio Marcelli, Raúl Domínguez, Santiago Kutchevasky, Bautista Huerta (Viola), Pedro Vidaurre (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,1969-08,Bandó,Tango,Instrumental,Philips,Tape-S,Astor Piazzolla,,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Fernando Romano,"Arturo Penón, Daniel Binelli, Juan José Mosalini, Rodolfo Mederos","Mauricio Marcelli, Raúl Domínguez, Santiago Kutchevasky, Bautista Huerta (Viola), Pedro Vidaurre (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,1969-08,La Biandunga,Tango,Instrumental,Philips,Tape-S,Osvaldo Pugliese,,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Fernando Romano,"Arturo Penón, Daniel Binelli, Juan José Mosalini, Rodolfo Mederos","Mauricio Marcelli, Raúl Domínguez, Santiago Kutchevasky, Bautista Huerta (Viola), Pedro Vidaurre (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,1969-09,Zorro Gris,Tango,Instrumental,Philips,Tape-S,Rafael Tuegols,Francisco Jiménez,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Fernando Romano,"Arturo Penón, Daniel Binelli, Juan José Mosalini, Rodolfo Mederos","Mauricio Marcelli, Raúl Domínguez, Santiago Kutchevasky, Bautista Huerta (Viola), Pedro Vidaurre (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,1969-09,Tu Angustia Y Mi Dolor,Tango,Abel Córdoba,Philips,Tape-S,Alfredo Gobbi,Julio Camilloni,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Fernando Romano,"Arturo Penón, Daniel Binelli, Juan José Mosalini, Rodolfo Mederos","Mauricio Marcelli, Raúl Domínguez, Santiago Kutchevasky, Bautista Huerta (Viola), Pedro Vidaurre (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,1969-10,Gente De Teatro,Tango,Instrumental,Philips,Tape-S,Arturo Penón,,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Fernando Romano,"Arturo Penón, Daniel Binelli, Juan José Mosalini, Rodolfo Mederos","Mauricio Marcelli, Raúl Domínguez, Santiago Kutchevasky, Bautista Huerta (Viola), Pedro Vidaurre (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,1969-10,Pavadas,Tango,Abel Córdoba,Philips,Tape-S,Mario Demarco,Julio Camilloni; Isusi Mouso,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Fernando Romano,"Arturo Penón, Daniel Binelli, Juan José Mosalini, Rodolfo Mederos","Mauricio Marcelli, Raúl Domínguez, Santiago Kutchevasky, Bautista Huerta (Viola), Pedro Vidaurre (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,1969-11,La Última Cita,Tango,Instrumental,Philips,Tape-S,Agustín Bardi,Francisco Jiménez,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Fernando Romano,"Arturo Penón, Daniel Binelli, Juan José Mosalini, Rodolfo Mederos","Mauricio Marcelli, Raúl Domínguez, Santiago Kutchevasky, Bautista Huerta (Viola), Pedro Vidaurre (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,1969-11,Te Quiero Como Te Quiero,Tango,Abel Córdoba,Philips,Tape-S,Gabriel Clausi,José Rótulo,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Fernando Romano,"Arturo Penón, Daniel Binelli, Juan José Mosalini, Rodolfo Mederos","Mauricio Marcelli, Raúl Domínguez, Santiago Kutchevasky, Bautista Huerta (Viola), Pedro Vidaurre (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,1970-05,Balada Para Un Loco,Tango,Instrumental,Philips,Tape-S,Astor Piazzolla,Horacio Ferrer,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Fernando Romano,"Arturo Penón, Daniel Binelli, Juan José Mosalini, Rodolfo Mederos","Mauricio Marcelli, Raúl Domínguez, Santiago Kutchevasky, Bautista Huerta (Viola), Pedro Vidaurre (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,1970-05,Taconeando,Tango,Instrumental,Philips,Tape-S,Pedro Maffia,José Staffolani,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Fernando Romano,"Arturo Penón, Daniel Binelli, Juan José Mosalini, Rodolfo Mederos","Mauricio Marcelli, Raúl Domínguez, Santiago Kutchevasky, Bautista Huerta (Viola), Pedro Vidaurre (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,1970-06,Sentimental Y Canyengue,Tango,Instrumental,Philips,Tape-S,Leopoldo Federico; Victor Felice,,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Fernando Romano,"Arturo Penón, Daniel Binelli, Juan José Mosalini, Rodolfo Mederos","Mauricio Marcelli, Raúl Domínguez, Santiago Kutchevasky, Bautista Huerta (Viola), Pedro Vidaurre (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,1970-06,Lágrimas,Tango,Instrumental,Philips,Tape-S,Eduardo Arolas,Héctor Polito,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Fernando Romano,"Arturo Penón, Daniel Binelli, Juan José Mosalini, Rodolfo Mederos","Mauricio Marcelli, Raúl Domínguez, Santiago Kutchevasky, Bautista Huerta (Viola), Pedro Vidaurre (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,1970-07,Hasta El Último Tren,Tango,Abel Córdoba,Philips,Tape-S,Julio Ahumada,Julio Camilloni,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Fernando Romano,"Arturo Penón, Daniel Binelli, Juan José Mosalini, Rodolfo Mederos","Mauricio Marcelli, Raúl Domínguez, Santiago Kutchevasky, Bautista Huerta (Viola), Pedro Vidaurre (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,7/11/1970,Farolito De Mi Barrio,Tango,Instrumental,Philips,Tape-S,Enrique Pollet,José Grandis,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Fernando Romano,"Arturo Penón, Daniel Binelli, Juan José Mosalini, Rodolfo Mederos","Mauricio Marcelli, Raúl Domínguez, Santiago Kutchevasky, Bautista Huerta (Viola), Pedro Vidaurre (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,7/11/1970,Shusheta (El Aristócrata),Tango,Instrumental,Philips,Tape-S,Juan Cobián,Enrique Cadícamo,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Fernando Romano,,"Mauricio Marcelli, Raúl Domínguez, Santiago Kutchevasky, Bautista Huerta (Viola), Pedro Vidaurre (Cello)",,,,,,,,,,
Osvaldo Pugliese con cuerdas arreglos de Mauricio Marcelli,Osvaldo Pugliese y su Orquesta Típica ,7/11/1970,Ciudad triste,Tango,Instrumental,Philips,Tape-S,Osvaldo Tarantino,,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Fernando Romano,,"Mauricio Marcelli, Raúl Domínguez, Santiago Kutchevasky, Bautista Huerta (Viola), Pedro Vidaurre (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,7/11/1970,Sensoral ,Tango,Instrumental,Philips,Tape-S,Dino Saluzzi; Mauricio Marcelli,,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Fernando Romano,,"Mauricio Marcelli, Raúl Domínguez, Santiago Kutchevasky, Bautista Huerta (Viola), Pedro Vidaurre (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,10/11/1970,El recodo,Tango,Instrumental,Philips,Tape-S,Alejandro Junnissi,Armando Tagini,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Fernando Romano,,"Mauricio Marcelli, Raúl Domínguez, Santiago Kutchevasky, Bautista Huerta (Viola), Pedro Vidaurre (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,4/25/1972,La Beba,Tango,Instrumental,Odeón,Tape-S,Osvaldo Pugliese,,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Fernando Romano,"Arturo Penón, Daniel Binelli, Juan José Mosalini, Rodolfo Mederos","Mauricio Marcelli, Raúl Domínguez, Santiago Kutchevasky, Néstor Panik (Viola), Pedro Vidaurre (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,4/25/1972,Tinta Roja,Tango,Instrumental,Odeón,Tape-S,Sebastián Piana,Cátulo Castillo,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Fernando Romano,"Arturo Penón, Daniel Binelli, Juan José Mosalini, Rodolfo Mederos","Mauricio Marcelli, Raúl Domínguez, Santiago Kutchevasky, Néstor Panik (Viola), Pedro Vidaurre (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,5/12/1972,Ni Triste Ni Solo,Tango,Abel Córdoba,Odeón,Tape-S,Arturo Penón,Héctor Negro,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Fernando Romano,"Arturo Penón, Daniel Binelli, Juan José Mosalini, Rodolfo Mederos","Mauricio Marcelli, Raúl Domínguez, Santiago Kutchevasky, Néstor Panik (Viola), Pedro Vidaurre (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,5/12/1972,No Me Pregunten Por Qué,Tango,Abel Córdoba,Odeón,Tape-S,Carlos Sarli,Reynaldo Pignataro,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Fernando Romano,"Arturo Penón, Daniel Binelli, Juan José Mosalini, Rodolfo Mederos","Mauricio Marcelli, Raúl Domínguez, Santiago Kutchevasky, Néstor Panik (Viola), Pedro Vidaurre (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,6/16/1972,La Revancha,Tango,Instrumental,Odeón,Tape-S,Pedro Laurenz,,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Fernando Romano,"Arturo Penón, Daniel Binelli, Juan José Mosalini, Rodolfo Mederos","Mauricio Marcelli, Raúl Domínguez, Santiago Kutchevasky, Néstor Panik (Viola), Pedro Vidaurre (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,6/26/1972,El Andariego,Tango,Instrumental,Odeón,Tape-S,Alfredo Gobbi,,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Fernando Romano,"Arturo Penón, Daniel Binelli, Juan José Mosalini, Rodolfo Mederos","Mauricio Marcelli, Raúl Domínguez, Santiago Kutchevasky, Néstor Panik (Viola), Pedro Vidaurre (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,7/17/1972,Si Se Calla El Cantor,Tango,Abel Córdoba,Odeón,Tape-S,Horacio Guarany,Horacio Guarany,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Fernando Romano,"Arturo Penón, Daniel Binelli, Juan José Mosalini, Rodolfo Mederos","Mauricio Marcelli, Raúl Domínguez, Santiago Kutchevasky, Néstor Panik (Viola), Pedro Vidaurre (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,7/17/1972,Tormento,Tango,Abel Córdoba,Odeón,Tape-S,Charlo,Luis Amadori,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Fernando Romano,"Arturo Penón, Daniel Binelli, Juan José Mosalini, Rodolfo Mederos","Mauricio Marcelli, Raúl Domínguez, Santiago Kutchevasky, Néstor Panik (Viola), Pedro Vidaurre (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,7/20/1972,Ojos Negros,Tango,Instrumental,Odeón,Tape-S,Vicente Greco,Pedro Córdoba,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Fernando Romano,"Arturo Penón, Daniel Binelli, Juan José Mosalini, Rodolfo Mederos","Mauricio Marcelli, Raúl Domínguez, Santiago Kutchevasky, Néstor Panik (Viola), Pedro Vidaurre (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,11/10/1972,De Puro Guapo,Tango,Instrumental,Odeón,Tape-S,Pedro Laurenz,Manuel Meaños,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Fernando Romano,"Arturo Penón, Daniel Binelli, Juan José Mosalini, Rodolfo Mederos","Mauricio Marcelli, Raúl Domínguez, Santiago Kutchevasky, Néstor Panik (Viola), Pedro Vidaurre (Cello)",,,,,,,,,,
