Bandleader,Orchestra,Date,Title,Genre,Singer,Label,Master,Composer,Author,Arranger,Grouping,Pianist,Bassist,Bandoneons,Strings
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,3/28/1947,Me Da Pena Confesarlo,Tango,Roberto Videla,Víctor,78rpm,Carlos Gardel,Alfredo Pera; Mario Battistella,,45-50 / Videla  ,Armando Posada,Enzo Raschelli,"Francisco Ferraro, Raúl Iglesias, Héctor Gondre, Juan Saettone, Emilio Aguirre ","Vicente Salerno, Armando Husso, Norberto Guzmán, Alberto Taido"
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,3/28/1947,Mariposita,Tango,Instrumental,Víctor,78rpm,Anselmo Aieta,Francisco Jiménez,,45-50 / Videla  ,Armando Posada,Enzo Raschelli,"Francisco Ferraro, Raúl Iglesias, Héctor Gondre, Juan Saettone, Emilio Aguirre ","Vicente Salerno, Armando Husso, Norberto Guzmán, Alberto Taido"
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,4/2/1947,Amiga,Tango,Roberto Videla,Víctor,78rpm,Carlos Viván,Horacio Sanguinetti,,45-50 / Videla  ,Armando Posada,Enzo Raschelli,"Francisco Ferraro, Raúl Iglesias, Héctor Gondre, Juan Saettone, Emilio Aguirre ","Vicente Salerno, Armando Husso, Norberto Guzmán, Alberto Taido"
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,4/2/1947,Alma De Bohemio,Tango,Osvaldo Ribó,Víctor,78rpm,Roberto Firpo,Juan Caruso,,45-50 / Videla  ,Armando Posada,Enzo Raschelli,"Francisco Ferraro, Raúl Iglesias, Héctor Gondre, Juan Saettone, Emilio Aguirre ","Vicente Salerno, Armando Husso, Norberto Guzmán, Alberto Taido"
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,5/9/1947,Callejero,Tango,Roberto Videla,Víctor,78rpm,Arturo Gallucci,Francisco Bohigas,,45-50 / Videla  ,Armando Posada,Enzo Raschelli,"Francisco Ferraro, Raúl Iglesias, Héctor Gondre, Juan Saettone, Emilio Aguirre ","Vicente Salerno, Armando Husso, Norberto Guzmán, Alberto Taido"
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,5/9/1947,Remembranza,Tango,Osvaldo Ribó,Víctor,78rpm,Mario Melfi,Mario Battistella,,45-50 / Videla  ,Armando Posada,Enzo Raschelli,"Francisco Ferraro, Raúl Iglesias, Héctor Gondre, Juan Saettone, Emilio Aguirre ","Vicente Salerno, Armando Husso, Norberto Guzmán, Alberto Taido"
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,5/9/1947,San José De Flores,Tango,Roberto Videla,Víctor,78rpm,Armando Acquarone,Enrique Gaudino,,45-50 / Videla  ,Armando Posada,Enzo Raschelli,"Francisco Ferraro, Raúl Iglesias, Héctor Gondre, Juan Saettone, Emilio Aguirre ","Vicente Salerno, Armando Husso, Norberto Guzmán, Alberto Taido"
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,5/9/1947,Vagabundo,Tango,Osvaldo Ribó,Víctor,78rpm,Agustín Magaldi; Pedro Noda,Emilio Magaldi,,45-50 / Videla  ,Armando Posada,Enzo Raschelli,"Francisco Ferraro, Raúl Iglesias, Héctor Gondre, Juan Saettone, Emilio Aguirre ","Vicente Salerno, Armando Husso, Norberto Guzmán, Alberto Taido"
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,10/31/1947,Aquel Muchacho Triste,Tango,Roberto Videla,Víctor,78rpm,José Grandis,José Grandis,,45-50 / Videla  ,Armando Posada,Enzo Raschelli,"Francisco Ferraro, Raúl Iglesias, Héctor Gondre, Juan Saettone, Emilio Aguirre ","Vicente Salerno, Armando Husso, Norberto Guzmán, Alberto Taido"
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,10/31/1947,Quejas Del Alma,Vals,Osvaldo Ribó,Víctor,78rpm,Domingo Vivas,Juan Mazaroni,,45-50 / Videla  ,Armando Posada,Enzo Raschelli,"Francisco Ferraro, Raúl Iglesias, Héctor Gondre, Juan Saettone, Emilio Aguirre ","Vicente Salerno, Armando Husso, Norberto Guzmán, Alberto Taido"
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,1/26/1948,Bolero,Tango,Roberto Videla,Víctor,78rpm,Santos Lipesker,Reinaldo Ghiso,,45-50 / Videla  ,Armando Posada,Enzo Raschelli,"Francisco Ferraro, Raúl Iglesias, Héctor Gondre, Juan Saettone, Emilio Aguirre ","Vicente Salerno, Armando Husso, Norberto Guzmán, Alberto Taido"
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,1/26/1948,Papel Picado,Tango,Osvaldo Ribó,Víctor,78rpm,Cátulo Castillo,José Castillo,,45-50 / Videla  ,Armando Posada,Enzo Raschelli,"Francisco Ferraro, Raúl Iglesias, Héctor Gondre, Juan Saettone, Emilio Aguirre ","Vicente Salerno, Armando Husso, Norberto Guzmán, Alberto Taido"
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,6/25/1948,Dos Que Se Aman,Vals,Videla/Ribó,Víctor,78rpm,Antonio Tormo,Manuel Flores,,45-50 / Videla  ,Armando Posada,Enzo Raschelli,"Francisco Ferraro, Raúl Iglesias, Héctor Gondre, Juan Saettone, Emilio Aguirre ","Vicente Salerno, Armando Husso, Norberto Guzmán, Alberto Taido"
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,6/25/1948,Campeonato,Tango,Roberto Videla,Víctor,78rpm,Ricardo Tanturi,Reinaldo Yiso,,45-50 / Videla  ,Armando Posada,Enzo Raschelli,"Francisco Ferraro, Raúl Iglesias, Héctor Gondre, Juan Saettone, Emilio Aguirre ","Vicente Salerno, Armando Husso, Norberto Guzmán, Alberto Taido"
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,8/16/1950,Milonguita,Tango,Horacio Roca,Víctor,Micro,Enrique Delfino,Samuel Linning,,45-50 / Videla  ,Armando Posada,Enzo Raschelli,"Francisco Ferraro, Raúl Iglesias, Héctor Gondre, Juan Saettone, Emilio Aguirre ","Vicente Salerno, Armando Husso, Norberto Guzmán, Alberto Taido"
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,8/16/1950,Cuando Llora La Milonga,Tango,Osvaldo Ribó,Víctor,Micro,Juan Filiberto,Luis Mario,,45-50 / Videla  ,Armando Posada,Natalio Berardi,"Héctor Gondre, Raúl Iglesias, Juan Saettone, Horacio Perri, Horacio Perri","Vicente Salerno, Alberto Taido, Milo Dojman, Milo Dojman, "
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,10/22/1956,Decís Que No Te Quiero,Tango,Juan Carlos Godoy,Víctor,Tape,Ricardo Tanturi,Reinaldo Yiso,,56-59 / Orchestra Returns ,Armando Posada,Natalio Berardi,"Héctor Gondre, Raúl Iglesias, Juan Saettone, Horacio Perri, Horacio Perri","Vicente Salerno, Alberto Taido, Milo Dojman, Milo Dojman, "
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,10/22/1956,Besos Brujos,Tango,Elsa Rivas,Víctor,Tape,Alfredo Malerba,Rodolfo Sciammarella,,56-59 / Orchestra Returns ,Armando Posada,Natalio Berardi,"Héctor Gondre, Raúl Iglesias, Juan Saettone, Horacio Perri, Horacio Perri","Vicente Salerno, Alberto Taido, Milo Dojman, Milo Dojman, "
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,2/15/1957,Cachá Viaje,Tango,Horacio Roca,Víctor,Tape,Jaime Vila,Ernesto Cardenal,,56-59 / Orchestra Returns ,Armando Posada,Natalio Berardi,"Héctor Gondre, Raúl Iglesias, Juan Saettone, Horacio Perri, Horacio Perri","Vicente Salerno, Alberto Taido, Milo Dojman, Milo Dojman, "
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,2/15/1957,Muriéndome De Amor,Tango,Elsa Rivas,Víctor,Tape,Manuel Sucher,Carlos Bahr,,56-59 / Orchestra Returns ,Armando Posada,Natalio Berardi,"Héctor Gondre, Raúl Iglesias, Juan Saettone, Horacio Perri, Horacio Perri","Vicente Salerno, Alberto Taido, Milo Dojman, Milo Dojman, "
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,4/2/1957,Provincianita Linda,Vals,Rivas/Godoy/Roca,Víctor,Tape,Ricardo Tanturi,Reinaldo Yiso,,56-59 / Orchestra Returns ,Armando Posada,Natalio Berardi,"Héctor Gondre, Raúl Iglesias, Juan Saettone, Horacio Perri, Horacio Perri","Vicente Salerno, Alberto Taido, Milo Dojman, Milo Dojman, "
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,4/2/1957,Fondín De Pedro Mendoza,Tango,Juan Carlos Godoy,Víctor,Tape,Raúl Hoyos,Ivo Pelay; Luis Amadori,,56-59 / Orchestra Returns ,Armando Posada,Natalio Berardi,"Héctor Gondre, Raúl Iglesias, Juan Saettone, Horacio Perri, Horacio Perri","Vicente Salerno, Alberto Taido, Milo Dojman, Milo Dojman, "
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,7/10/1957,No La Nombres Corazón,Tango,Juan Carlos Godoy,Víctor,Tape,Vicente Salerno,Juan Gatti,,56-59 / Orchestra Returns ,Armando Posada,Natalio Berardi,"Héctor Gondre, Raúl Iglesias, Juan Saettone, Horacio Perri, Horacio Perri","Vicente Salerno, Alberto Taido, Milo Dojman, Milo Dojman, "
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,7/10/1957,Pa' Que Sientas Lo Que Siento,Tango,Elsa Rivas,Víctor,Tape,Marcelo Bonilla,Marcelo Bonilla,,56-59 / Orchestra Returns ,Armando Posada,Natalio Berardi,"Héctor Gondre, Raúl Iglesias, Juan Saettone, Horacio Perri, Horacio Perri","Vicente Salerno, Alberto Taido, Milo Dojman, Milo Dojman, "
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,9/17/1957,Todo Por Un Amor,Tango,Elsa Rivas,Víctor,Tape,George Andreani,Julio Porter,,56-59 / Orchestra Returns ,Armando Posada,Natalio Berardi,"Héctor Gondre, Raúl Iglesias, Juan Saettone, Horacio Perri, Horacio Perri","Vicente Salerno, Alberto Taido, Milo Dojman, Milo Dojman, "
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,9/17/1957,Perdoname Señor,Tango,Horacio Roca,Víctor,Tape,Francisco Pracánico,Verminio Servetto,,56-59 / Orchestra Returns ,Armando Posada,Natalio Berardi,"Héctor Gondre, Raúl Iglesias, Juan Saettone, Horacio Perri, Horacio Perri","Vicente Salerno, Alberto Taido, Milo Dojman, Milo Dojman, "
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,9/30/1957,Salimos A Bailar,Tango,Juan Carlos Godoy,Víctor,Tape,Juan Pomati,Leopoldo Vélez,,56-59 / Orchestra Returns ,Armando Posada,Natalio Berardi,"Héctor Gondre, Raúl Iglesias, Juan Saettone, Horacio Perri, Horacio Perri","Vicente Salerno, Alberto Taido, Milo Dojman, Milo Dojman, "
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,9/30/1957,Que Dios Me Castigue,Tango,Elsa Rivas,Víctor,Tape,Marcelo Bonilla,Marcelo Bonilla,,56-59 / Orchestra Returns ,Armando Posada,Natalio Berardi,"Héctor Gondre, Raúl Iglesias, Juan Saettone, Horacio Perri, Horacio Perri","Vicente Salerno, Alberto Taido, Milo Dojman, Milo Dojman, "
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,4/29/1958,Patadura,Tango,Horacio Roca,Víctor,Tape,José Ares,Enrique Sotelo,,56-59 / Orchestra Returns ,Armando Posada,Natalio Berardi,"Héctor Gondre, Raúl Iglesias, Juan Saettone, Horacio Perri, Horacio Perri","Vicente Salerno, Alberto Taido, Milo Dojman, Milo Dojman, "
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,4/29/1958,Dónde Estará Mi Vida,Tango,Osvaldo Ribó,Víctor,Tape,Antonio Segovia,Francisco Caldera; Ignacio Jiménez,,56-59 / Orchestra Returns ,Armando Posada,Natalio Berardi,"Héctor Gondre, Raúl Iglesias, Juan Saettone, Horacio Perri, Horacio Perri","Vicente Salerno, Alberto Taido, Milo Dojman, Milo Dojman, "
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,7/23/1958,Se Casó El Pelado,Milonga,Roca/Guzmán,Víctor,Tape,Arturo Gallucci,Ernesto Cardenal,,56-59 / Orchestra Returns ,Armando Posada,Natalio Berardi,"Héctor Gondre, Raúl Iglesias, Juan Saettone, Horacio Perri, Horacio Perri","Vicente Salerno, Alberto Taido, Milo Dojman, Milo Dojman, "
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,7/23/1958,Madre De Los Cabellos De Plata,Tango,Alberto Guzmán,Víctor,Tape,Juan Pedrero,Alejo Montoro,,56-59 / Orchestra Returns ,Armando Posada,Natalio Berardi,"Héctor Gondre, Raúl Iglesias, Juan Saettone, Horacio Perri, Horacio Perri","Vicente Salerno, Alberto Taido, Milo Dojman, Milo Dojman, "
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,9/2/1958,Me Robó Su Cariño,Tango,Alberto Guzmán,Víctor,Tape,Oscar Rubens,Oscar Rubens,,56-59 / Orchestra Returns ,Armando Posada,Natalio Berardi,"Héctor Gondre, Raúl Iglesias, Juan Saettone, Horacio Perri, Horacio Perri","Vicente Salerno, Alberto Taido, Milo Dojman, Milo Dojman, "
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,9/2/1958,Un Tango Para La Historia,Tango,Horacio Roca,Víctor,Tape,Cristóbal Herreros,Cristóbal Herreros,,56-59 / Orchestra Returns ,Armando Posada,Natalio Berardi,"Héctor Gondre, Raúl Iglesias, Juan Saettone, Horacio Perri, Horacio Perri","Vicente Salerno, Alberto Taido, Milo Dojman, Milo Dojman, "
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,1/29/1959,Quereme Un Poquito,Tango,Alberto Guzmán,Víctor,Tape,Mario Rafaelli,Pedro Sagardi,,56-59 / Orchestra Returns ,Armando Posada,Natalio Berardi,"Héctor Gondre, Raúl Iglesias, Juan Saettone, Horacio Perri, Horacio Perri","Vicente Salerno, Alberto Taido, Milo Dojman, Milo Dojman, "
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,1/29/1959,Puerto Nuevo,Tango,Horacio Roca,Víctor,Tape,Justo Lespés,Carlos Pesce,,56-59 / Orchestra Returns ,Armando Posada,Natalio Berardi,"Héctor Gondre, Raúl Iglesias, Juan Saettone, Horacio Perri, Horacio Perri","Vicente Salerno, Alberto Taido, Milo Dojman, Milo Dojman, "
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,1/29/1959,De Hermano A Hermano,Tango,Horacio Roca,Víctor,Tape,Arturo Gallucci,Arturo Gallucci,,56-59 / Orchestra Returns ,Armando Posada,Natalio Berardi,"Héctor Gondre, Raúl Iglesias, Juan Saettone, Horacio Perri, Horacio Perri","Vicente Salerno, Alberto Taido, Milo Dojman, Milo Dojman, "
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,1/29/1959,Otro Ángel Para El Cielo,Tango,Alberto Guzmán,Víctor,Tape,José Zanoni,Rubén Trousel,,56-59 / Orchestra Returns ,Armando Posada,Natalio Berardi,"Héctor Gondre, Raúl Iglesias, Juan Saettone, Horacio Perri, Horacio Perri","Vicente Salerno, Alberto Taido, Milo Dojman, Milo Dojman, "
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,5/27/1959,Historia De Mi Vida,Tango,Horacio Roca,Víctor,Tape,Mario Cavagnaro,Mario Cavagnaro,,56-59 / Orchestra Returns ,Armando Posada,Natalio Berardi,"Héctor Gondre, Raúl Iglesias, Juan Saettone, Horacio Perri, Horacio Perri","Vicente Salerno, Alberto Taido, Milo Dojman, Milo Dojman, "
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,5/27/1959,Amigos Presente,Tango,Instrumental,Víctor,Tape,Ricardo Tanturi,,,56-59 / Orchestra Returns ,Armando Posada,Natalio Berardi,"Héctor Gondre, Raúl Iglesias, Juan Saettone, Horacio Perri, Horacio Perri","Vicente Salerno, Alberto Taido, Milo Dojman, Milo Dojman, "
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,12/9/1959,El Pollito,Tango,Instrumental,Víctor,Tape,Francisco Canaro,,,56-59 / Orchestra Returns ,Armando Posada,Natalio Berardi,"Héctor Gondre, Raúl Iglesias, Juan Saettone, Horacio Perri, Horacio Perri","Vicente Salerno, Alberto Taido, Milo Dojman, Milo Dojman, "
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,12/9/1959,Que No Saque El Tres,Milonga,Roca/Guzmán,Víctor,Tape,Arturo Gallucci; Eduardo Pauloni,Arturo Gallucci; Leopoldo Vélez,,56-59 / Orchestra Returns ,Armando Posada,Natalio Berardi,"Héctor Gondre, Raúl Iglesias, Juan Saettone, Horacio Perri, Horacio Perri","Vicente Salerno, Alberto Taido, Milo Dojman, Milo Dojman, "
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,12/9/1959,Río Rebelde,Tango,Alberto Guzmán,Víctor,Tape,Héctor Ayala,Félix Aguirre,,56-59 / Orchestra Returns ,Armando Posada,Natalio Berardi,"Héctor Gondre, Raúl Iglesias, Juan Saettone, Horacio Perri, Horacio Perri","Vicente Salerno, Alberto Taido, Milo Dojman, Milo Dojman, "
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,12/9/1959,Aladino,Vals,Roca/Guzmán,Víctor,Tape,E. Cabanillas,Julio Camilloni,,56-59 / Orchestra Returns ,Armando Posada,Natalio Berardi,"Héctor Gondre, Raúl Iglesias, Juan Saettone, Horacio Perri, Horacio Perri","Vicente Salerno, Alberto Taido, Milo Dojman, Milo Dojman, "
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,1965-12,Un Amor,Tango,Instrumental,HR,Tape,George Andreani,Julio Porter,,65-66 / HR Label ,Armando Posada,Natalio Berardi,"Héctor Gondre, Raúl Iglesias, Juan Saettone, Horacio Perri, Horacio Perri","Vicente Salerno, Alberto Taido, Milo Dojman, Milo Dojman, "
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,1965-12,Qué Noche,Tango,Instrumental,HR,Tape,Agustín Bardi,,,65-66 / HR Label ,Armando Posada,Natalio Berardi,"Héctor Gondre, Raúl Iglesias, Juan Saettone, Horacio Perri, Horacio Perri","Vicente Salerno, Alberto Taido, Milo Dojman, Milo Dojman, "
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,1965-12,Trasnochando,Tango,Instrumental,HR,Tape,Armando Baliotti,Santiago Adamini,,65-66 / HR Label ,Armando Posada,Natalio Berardi,"Héctor Gondre, Raúl Iglesias, Juan Saettone, Horacio Perri, Horacio Perri","Vicente Salerno, Alberto Taido, Milo Dojman, Milo Dojman, "
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,1965-12,El Resero,Tango,Instrumental,HR,Tape,Raimundo Petillo,,,65-66 / HR Label ,Armando Posada,Natalio Berardi,"Héctor Gondre, Raúl Iglesias, Juan Saettone, Horacio Perri, Horacio Perri","Vicente Salerno, Alberto Taido, Milo Dojman, Milo Dojman, "
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,5/19/1966,Un Amor,Tango,Blanca Bassi,HR,Tape,Mario Maurano; Alfredo Malerba,Luis Rubistein,,65-66 / HR Label ,Armando Posada,Natalio Berardi,"Héctor Gondre, Raúl Iglesias, Juan Saettone, Horacio Perri, Horacio Perri","Vicente Salerno, Alberto Taido, Milo Dojman, Milo Dojman, "
Ricardo Tanturi,Orquesta Típica Ricardo Tanturi,5/19/1966,Trasnochando,Tango,Jorge Falcón,HR,Tape,Armando Baliotti,Santiago Adamini,,65-66 / HR Label ,Armando Posada,Natalio Berardi,"Héctor Gondre, Raúl Iglesias, Juan Saettone, Horacio Perri, Horacio Perri","Vicente Salerno, Alberto Taido, Milo Dojman, Milo Dojman, "
